gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PTK2	2.1230086514691027	3.091825529739399	4.8802176147645016	0.00037479991361903024	0.06258274662195921	0.4075532553064569
CD109	1.5258709160260997	3.853891692308066	4.873063223589246	0.0003793728809310103	0.06258274662195921	0.3954113248925486
NFKB1	0.730973281660928	6.056811309977809	4.8547139225018725	0.00039137055816123944	0.06258274662195921	0.23467963085863897
DOPEY1	1.6598751090008679	4.181301266460837	4.836702837754501	0.0004035339148983663	0.06258274662195921	0.3213820734304367
CCL5	0.9196919241417776	6.967321604548059	4.836373840085478	0.0004037597407255087	0.06258274662195921	0.16454324622663385
BCL9L	1.41582322912009	3.793630135541659	4.831824796185817	0.00040689582487189486	0.06258274662195921	0.3313433188491226
BEST1	1.5788182517606324	3.9252964592028032	4.815508113611325	0.0004183557814588394	0.06258274662195921	0.2998627186195826
ZFP36L1	2.234582748171424	4.081928124229236	4.763922373499882	0.00045686109143145066	0.06373021116172649	0.20811086968864778
CPQ	1.6050656820643647	3.8453219068587647	4.749046042072036	0.00046864084296109983	0.06373021116172649	0.19574780506252054
SYNPO2	1.2422716399490463	4.899622854378424	4.742763167443832	0.00047371088582618315	0.06373021116172649	0.11839161119937103
CYBB	1.3729387299336295	5.772953142732888	4.739706052030664	0.00047619856957330806	0.06373021116172649	0.05554546199241184
PBXIP1	1.3416835468175763	4.021605335422109	4.629042933832728	0.0005760911382083288	0.07239779486874182	-0.00988723687599169
MTHFR	0.9745545031324383	5.152370435592525	4.5892281209755446	0.0006171871874616269	0.07370473043958697	-0.1591964744132559
MIDN	0.9070013211319354	7.378694438710554	4.588279016575693	0.0006182033575633088	0.07370473043958697	-0.2735757470200344
FTH1	1.3575634977302276	9.718343302465485	4.5777501847536595	0.0006295939463953204	0.07370473043958697	-0.31706833626768915
DNAJC3	0.6330546990276451	5.88851578569265	4.571411211618625	0.0006365571090852247	0.07370473043958697	-0.23919261508066292
ARAP2	1.2557453175391484	3.1878301484085396	4.5453604736546795	0.0006660270484353804	0.07583778060350437	-0.1151323831645108
RREB1	0.9258641960827418	6.039514886305925	4.542199879680828	0.0006696980140629691	0.07583778060350437	-0.2983350168346153
CD68	1.5673995571942032	3.296247831397306	4.510932053720888	0.0007071717785033932	0.07921092584214638	-0.17165107695944215
IL17RA	0.6379115444473769	8.597066564441578	4.5025283834953616	0.000717611354942072	0.07931520199927557	-0.4429045773611744
APOBR	1.329740142903959	4.018139264191814	4.485787019127514	0.000738889800284372	0.07931520199927557	-0.24743711693256376
SORL1	1.519640646977284	1.9312986245754251	4.46796940756717	0.0007622592934852535	0.07934199769322539	-0.34786807017179466
TPM4	1.4852927508478504	4.126936254324421	4.453580537361404	0.0007816927880605098	0.07934199769322539	-0.30929239556928234
POU2F2	0.915448177555727	6.2353478437332805	4.40316881882802	0.0008539448605039817	0.08123844384736845	-0.5507906292986702
ZNF585A	1.1074122469074905	3.441623014387733	4.4013199272073695	0.0008567232414484799	0.08123844384736845	-0.35431288086803736
MR1	0.8692835220916404	5.838815192455664	4.392710439732672	0.0008697853041568225	0.08123844384736845	-0.5457635194480375
PCDHGA6	1.0637601770413485	3.804472223555799	4.39054511165663	0.0008731029524503608	0.08123844384736845	-0.39186998509388715
CTSH	0.9018012808041682	5.175430882126191	4.375766576211303	0.0008961003534287532	0.0814802011516312	-0.5275785338512105
GBF1	1.6737190149454069	3.417213103145945	4.364509077312186	0.000914040532451004	0.0814802011516312	-0.4136987981736473
WDR45B	0.8535803180744503	5.930067936540658	4.362552868623186	0.0009171958596399047	0.0814802011516312	-0.6041494989218394
GTF2IRD2	0.9799136873807304	4.386559158289947	4.344325866215046	0.0009471454291021794	0.08286129274481514	-0.5155316914231847
CYLD	0.8755455379421884	5.399520053994941	4.3390719889134886	0.0009559656278718819	0.08286129274481514	-0.608542873986158
ENTPD4	0.7280701708301454	4.837744059826603	4.338539095879746	0.0009568650011288697	0.08286129274481514	-0.5644606110473402
STAG3L1	1.597737421987993	4.539099383938101	4.315427941212665	0.000996727911479643	0.08352511767707883	-0.5783874420579123
PON2	1.228104552006248	3.455792465513064	4.292552264654665	0.0010378851886521752	0.08539000726023749	-0.5341531649145717
TTC17	0.6130696516575753	6.6414500434004236	4.234517846914213	0.0011504053640432484	0.08813826684270919	-0.8680358326157789
TNFAIP8L1	0.8831465437013764	4.551689164854751	4.227942505396239	0.001163928779483834	0.08813826684270919	-0.7301579652590453
PHLDB1	1.5980016530693195	3.0595598966655904	4.22139792327638	0.001177552644224429	0.08813826684270919	-0.6358540818486969
ARSD	0.9630629056030502	4.71782282060296	4.219706876963358	0.0011810996993770967	0.08813826684270919	-0.7595467313994027
FYB	0.8094729329910519	4.87607620764457	4.205350139283208	0.0012116634334613484	0.08831645017233243	-0.7985711183887041
LAMP2	0.6179944337206376	6.957584956120656	4.204117059928352	0.0012143264449582761	0.08831645017233243	-0.9355120437836719
GRIPAP1	0.777981152652746	4.713112043322041	4.1858352715732385	0.0012545278454132987	0.08832930145132893	-0.8179231097000423
VPS8	0.974225627972868	4.770674975842571	4.183389178372597	0.0012600104137161913	0.08832930145132893	-0.8274289112076456
BMS1P1	0.9949817291868879	3.5925744461864673	4.134574339099976	0.0013747673044186071	0.0932037965265378	-0.8064772861522469
GBP2	2.022976741066066	2.54389922340766	4.114358634311651	0.0014254105125430581	0.09415932904971933	-0.8090207424885607
CD99	0.7574301089583164	5.708968397848034	4.094777721389133	0.0014763047425187152	0.095083252322846	-1.0606865771391272
NUAK1	0.9374952060035238	5.021614272046115	4.085332286140956	0.0015015233152395975	0.09604212355188688	-1.0213883560350512
RAB35	0.717274085034104	4.553216938396199	4.082256018959522	0.0015098325099859944	0.09604212355188688	-0.9830559664763685
FLNA	1.2683824719797703	4.161126269649254	4.068023992350456	0.0015488972140765883	0.09676581672976842	-0.9692064144452113
CTNND1	0.9853098092975658	3.8408356534274577	4.057191162655084	0.0015793307862102758	0.09676581672976842	-0.9579084233434028
AKT3	0.6211144625705103	5.642930506630643	4.054516146035477	0.001586940614005906	0.09676581672976842	-1.1272013964657122
C16ORF70	1.5275316459510815	2.4188172917083484	4.048877721816285	0.001603104995552501	0.09687578203915216	-0.9168905802987908
ITPR2	0.9248174110510634	6.021555946426311	4.026257686244	0.0016696815146954298	0.09821423735109477	-1.2038165157273086
RASEF	2.4262118853379735	2.2993183247458124	4.025982076015792	0.0016705100826995025	0.09821423735109477	-0.9588281075276379
BCAS3	1.4105370680973381	3.444384123404615	4.008988674531068	0.001722426125091716	0.09821423735109477	-1.0074658104004497
OPTN	1.703042478826101	2.957143287377814	4.002987428256832	0.001741155830775815	0.09821423735109477	-0.9902698155595555
TMEM44	1.6962932028139948	1.6595437801696902	4.002021212223161	0.0017441909478905923	0.09821423735109477	-1.068814318482902
TMEM131	0.6531156165628627	5.121465852570372	3.9954649273594445	0.001764930540101373	0.09821423735109477	-1.188714114655026
SKIL	1.016090048911562	5.69534889264615	3.9926916268929804	0.0017737797816913732	0.09821423735109477	-1.2410077277572444
ZBTB4	0.793301106929106	4.287089653093532	3.990051167936113	0.0017822476841004096	0.09821423735109477	-1.1169172353292751
IGSF10	0.7693909988818186	6.135541039714565	3.976974746730437	0.0018248023429848828	0.09926593680994249	-1.2990054922449383
CNN2	1.604647036908108	4.1707734336638485	3.975329333223595	0.0018302307611731269	0.09926593680994249	-1.130629952280911
RBM5	0.7943358016070663	6.592458869001908	3.9669880348502917	0.0018580070222347755	0.09937919798157077	-1.3425839703722282
NACC2	0.6758556356582064	5.8135851600183095	3.9649610750525803	0.0018648221449420364	0.09937919798157077	-1.2990679957675821
PPP5D1	1.3067164506889084	2.3405109302780844	3.9617984015366225	0.0018755073308231653	0.09937919798157077	-1.05709194105542
COL9A2	1.249165909868494	2.431510559142361	3.95047540585238	0.001914282695371304	0.09937919798157077	-1.071808597226232
PPP3CA	0.5319813364278678	7.919322139354032	3.9423408263110575	0.0019426487046064018	0.09937919798157077	-1.4302288746717693
EOGT	1.0044864644593323	3.2155244623734633	3.9408073422674748	0.0019480444436950314	0.09937919798157077	-1.1064268746391352
NT5C2	1.8861171220563437	3.2247069999740225	3.917241868645527	0.0020329318988090883	0.1026929569471944	-1.1465465228218594
CD83	1.0261915196258289	4.181670221985172	3.9103702561479823	0.0020583955151532974	0.10274265872456584	-1.2447236649409419
FXR2	2.0078137052717704	1.3678328592502198	3.892361930768674	0.002126697415316791	0.10274265872456584	-1.277594108004994
CDK19	0.7034043041688474	5.493081657306836	3.880616464692894	0.002172498701486299	0.10274265872456584	-1.424991242491159
ZBTB1	1.054583294105813	4.275577034901417	3.87565095144032	0.002192165784191314	0.10274265872456584	-1.315322408937008
RNF24	0.7031427924209144	6.731480631924314	3.8734243340496186	0.00220104422606337	0.10274265872456584	-1.517697616893292
PPP1R3D	0.9060549842536432	3.797717741145727	3.8721459536339817	0.0022061583652450947	0.10274265872456584	-1.271646476923154
AP1S2	0.5175606585280361	6.87012548115623	3.8527010180856687	0.002285472220360713	0.10404695551445646	-1.561423914612126
RP1-34B20.21	1.655613699028388	2.6790141632919173	3.8464849895064424	0.0023114406669548946	0.10404695551445646	-1.2385803495352024
MGAT5	0.8585534220447832	3.8138673742069016	3.846315120084406	0.0023121545669879213	0.10404695551445646	-1.3178395748901313
FUT8	1.1623862342468967	4.4350859755412175	3.8285070118307023	0.002388267386608541	0.10476038474001383	-1.4153260970184407
CCDC117	0.8743371347784032	4.56372508161254	3.822958840983013	0.0024125030360377213	0.10476038474001383	-1.439037280924376
RBL2	0.7738820021544752	5.8337877137349485	3.821367174557119	0.0024195023355772236	0.10476038474001383	-1.557621833722716
PLEKHA1	0.9101520544093922	3.8715835452459335	3.8133272534678233	0.0024551778392391606	0.10497235672543775	-1.3808456894286572
TSGA10	1.2783605540456167	2.3640843260685647	3.8130537314169923	0.0024564009995129516	0.10497235672543775	-1.2916561339973347
BTG2	2.849448308269481	3.0586450660699818	3.7995798431264647	0.002517436207773577	0.1067579428852128	-1.3329745632942966
PIK3CA	0.7862367890714408	5.041066663633866	3.7871804222598517	0.0025749802716859694	0.10773023621214448	-1.5511203027530138
DEPDC5	0.9522294691434676	3.3362981455779313	3.78198505031135	0.002599491155819793	0.10773023621214448	-1.383521352232334
TBCK	1.1658787734575538	3.1905857847610672	3.7815524601701305	0.002601542813965648	0.10773023621214448	-1.3725660139234632
ZNF609	0.8194779784725821	5.499821822540003	3.7790292575602695	0.0026135428484266006	0.10773023621214448	-1.6073347350884966
IFIH1	1.7264976137929828	2.550379352740853	3.7718010612968293	0.0026482347156938633	0.10846813282105794	-1.3576920144715157
ITPRIPL2	0.940510654641316	5.275899818214614	3.770336629726467	0.0026553206635810504	0.10846813282105794	-1.6031883308931647
SLC35E2	1.5266655378351557	2.211606199866314	3.755183177312138	0.0027297960373318295	0.10988495376837697	-1.38719014702325
PITX1	0.6161655955070646	8.642361147123896	3.7451343875747747	0.002780361889736894	0.11112707051632079	-1.79733464955698
C1S	1.3215811698977198	1.8293418242639914	3.744768575171513	0.0027822206883271	0.11112707051632079	-1.4281974830853317
GIPR	1.3939261338129332	2.04870056697894	3.740616823462328	0.002803406462016046	0.11154094050608244	-1.4175170319564847
INPP4B	0.7923802170275263	4.548620269260409	3.733865277116144	0.0028382124790520026	0.11249145998704188	-1.5949232428041142
ABAT	1.488208413305326	2.171567404262091	3.7294138701406663	0.002861402729787519	0.11263792637817423	-1.4291383414312353
ARL6IP5	0.8205291695971084	6.7819799903424975	3.727063616993866	0.0028737249751333935	0.11263792637817423	-1.7845829837355387
KIAA1033	0.7644195665514282	5.653955752042247	3.7266469790908743	0.002875915053725637	0.11263792637817423	-1.7140973402891042
RNF213	0.6950768493369655	6.180764489532186	3.7149933438576435	0.0029378711021742147	0.11385640289073831	-1.772914369361791
FCAR	1.4350779788102104	3.1725746378422612	3.705410894830756	0.0029898396415485727	0.11539437268223986	-1.4998906505064085
GSTM3	1.4085605563668637	2.9474175168107877	3.6978981159271016	0.0030312417493443093	0.11622022630925656	-1.4959511989449839
LLGL2	2.001116648936182	1.5531696807262165	3.6935258471914763	0.0030556067129365086	0.11657391396249679	-1.5347760796801069
MEGF8	1.1395247007691895	2.8958116740778745	3.6790430676949257	0.003137755596718461	0.11666481331791931	-1.5241405066672575
IRAK4	0.7245014471590245	5.229883679663737	3.6779838068804565	0.0031438519417877077	0.11666481331791931	-1.764340484244907
GSTZ1	0.9545578239888055	5.160038117138431	3.669025186057029	0.003195898687017557	0.11666481331791931	-1.773751661786382
CAB39L	1.4756793259712748	2.058624616358394	3.6643466424900244	0.003223429234622826	0.11666481331791931	-1.5356354087932225
NHLRC2	0.7755488233229029	4.931617878039636	3.6624516792993704	0.0032346489513184087	0.11666481331791931	-1.7628430568674602
RMDN2	1.3366253445274223	1.8515704505598296	3.660075409967605	0.0032487748836800973	0.11666481331791931	-1.5549989268704483
RANBP6	0.8557386640488622	4.253461636017517	3.65347598989517	0.0032883376617664265	0.11666481331791931	-1.7032248398867127
LMNA	1.1945068202771592	4.117783419120919	3.6522116216896303	0.0032959734899310174	0.11666481331791931	-1.689568513087111
AFTPH	0.8096425417859381	6.339703517178946	3.6520848796564267	0.003296739915534158	0.11666481331791931	-1.8965517400628729
CBL	0.6133835544596922	7.376060749299536	3.648727776477382	0.003317107258820995	0.11666481331791931	-1.9491600260400537
UBXN11	0.6445994459390318	6.1722038108666855	3.6336945607956412	0.0034099033804020043	0.11791628971490822	-1.919386093906006
C21ORF91	0.7964357529527346	4.614447456139241	3.6297997280879692	0.003434375284387512	0.11836534215924185	-1.7870014930291056
CRX	1.1409633602428098	2.16347539317903	3.6256723026316964	0.003460504612301824	0.11845750520505188	-1.5928985409969938
PRSS27	1.6047180466165114	2.812321091056619	3.6198953288724427	0.003497418328503285	0.11845750520505188	-1.6175577842376336
SWAP70	0.601278048690693	6.2161777287335145	3.6142155761376915	0.003534103210583867	0.11862844815982655	-1.9574876107901753
GLG1	0.7612213086280919	7.059909389227828	3.6018409603010353	0.0036153970727849497	0.11956858249684932	-2.0239097760973728
ACACB	1.0375846827004622	3.419500332424704	3.6006263324080443	0.003623478726206561	0.11956858249684932	-1.7015067956734367
PIAS1	0.4667316622324469	6.681041088090504	3.5981257530995343	0.003640174738724925	0.11956858249684932	-2.013525142091546
FAM114A1	1.3753501258117145	1.864055351588853	3.5967532521642602	0.003649372110663674	0.11956858249684932	-1.6510117620563234
ADGRG6	0.7289940492908125	6.184640430123811	3.5945302879857963	0.0036643189664055205	0.11956858249684932	-1.9911267579234027
INPP5B	0.9435707868999317	4.002620707062974	3.594201081988225	0.0036665378038820366	0.11956858249684932	-1.7778983649515219
PRR19	1.2910363869352661	2.061635923638405	3.5852437751723745	0.0037274391883782803	0.11976335568703574	-1.659253414617952
RPS6P22	2.7967845049197377	1.8730238798321495	3.577136320229625	0.0037834526441785287	0.11976335568703574	-1.6805963708807132
CCR1	0.7791451098944675	4.849189768819015	3.5749969716241328	0.003798375927323739	0.11976335568703574	-1.910570692649065
RSRP1	1.056691594166149	5.171273826257045	3.5714011130127874	0.003823594761866546	0.11976335568703574	-1.950029510341702
MXRA7	0.6738404726689247	4.679441425109451	3.558422639460955	0.003916046690649131	0.12116209528924886	-1.9215251806720115
RNF19A	1.2593994512748834	5.2937708802963765	3.553216728710995	0.003953768903833761	0.12162265240002063	-1.9945667549881714
CMTM6	0.5925388761949835	6.863757601322333	3.5488072705954323	0.003986009817315921	0.12210719623668181	-2.1121098845555943
LDLRAD2	0.9961628274700822	2.9390962428786827	3.538380725223012	0.004063317062294576	0.12353107573366658	-1.7630368660357103
ELK3	1.2210024254993548	4.530675620522448	3.535917115594665	0.004081805638341697	0.12353107573366658	-1.9443925031687845
CC2D2A	1.4636666651705432	2.046055530261029	3.527743759987968	0.004143760475544652	0.12377232376952939	-1.7499304398120712
TMEM106A	1.4826140148397213	3.02433433578837	3.5218282419995366	0.004189197859555901	0.12421441006855324	-1.798155700520109
COG4	1.0951216726079283	2.9011435790719	3.5195427273748128	0.004206888699323893	0.12421441006855324	-1.7916869404881002
ITGB8	1.2403513262017962	2.7543688986750383	3.509675181036472	0.004284145684277579	0.12421441006855324	-1.7973906992222242
ID2	1.8514193103861816	1.696680571436989	3.5028691487255594	0.004338273690118143	0.12421441006855324	-1.8053205507452526
TGFBR1	0.5720290407503343	5.192879582442496	3.500504070938678	0.004357245670622112	0.12421441006855324	-2.079622364861634
ABCA13	1.651231007531303	2.0458206665174705	3.488374075286163	0.004455885210365489	0.12421441006855324	-1.8118261370209696
ADGRG5	1.3466574388539114	2.608371228433468	3.4878609309110664	0.004460107802548854	0.12421441006855324	-1.824546289354073
NBPF14	0.8154543476650282	5.863363988694228	3.486138072237837	0.0044743147808650645	0.12421441006855324	-2.164825524445572
PRKAB1	0.6646909556003209	3.9036052959400513	3.4848839347767484	0.004484685569394315	0.12421441006855324	-1.9577724002830195
GAS7	1.475835894843895	1.7958397080047417	3.482758910029719	0.004502313834576157	0.12421441006855324	-1.829789956935255
KIF1BP	1.1844497069402729	3.640023001019887	3.479396408578315	0.004530351865386831	0.12421441006855324	-1.9355827480555199
IFNAR2	0.8286010662779804	7.109604153851227	3.476988398241991	0.004550540060967693	0.12438545179913019	-2.253165126033026
LRIG2	0.8427824821248167	3.9822394773002587	3.468517932718259	0.004622284672805747	0.12517780087310218	-1.9963063021737906
TBC1D12	1.1339681925573162	3.1638867495152367	3.4674858634952965	0.004631104570658804	0.12517780087310218	-1.9037078320442475
FAM13B	0.8029445699140121	4.746880282212993	3.462804737631264	0.004671324146002037	0.12535936282435153	-2.0999923247855303
NCF1	1.8980107136456816	2.1582771093241635	3.4559033277281266	0.004731269086467582	0.12561235789333267	-1.8624158777952107
PLPP5	0.9606396019767054	3.3645187075618797	3.4558640665528824	0.004731612333575474	0.12561235789333267	-1.9448421323905478
DUSP4	1.8935499910097118	3.5304237048945986	3.4551747008518583	0.0047376433510309705	0.12561235789333267	-1.9648589311621256
MORC3	0.6874278761052146	4.922303771375786	3.4527057115575888	0.004759307874587179	0.12561235789333267	-2.1374991922149524
GSR	0.5323261347852144	6.06726866674368	3.4503280753807046	0.004780266018031057	0.12566490131584193	-2.2446945034924255
FCGR1A	0.4847011867850499	7.1661536047258965	3.447942802348725	0.004801385771524962	0.12568180616204785	-2.3081526038789324
RHOBTB3	0.7344821929423411	4.913553872003284	3.444209281197485	0.004834633841078406	0.12571359727669051	-2.151798882273468
LPAR6	1.1047175083833887	4.189482615364433	3.439420470439308	0.004877622436955444	0.12571359727669051	-2.073707350322059
COLEC12	0.9489945926968519	3.505659851996152	3.432045534758418	0.004944587563101233	0.12571359727669051	-2.002058999044414
H6PD	1.500445392852865	3.9021994610185224	3.431022363133227	0.004953951574965313	0.12571359727669051	-2.0521561420021452
LIMK1	0.8484187015375078	3.3399753076038627	3.429439019734994	0.004968477778382835	0.12571359727669051	-1.9876219833369975
ADAM28	2.058514816216804	2.6623893345501664	3.426516968469275	0.004995399534719983	0.12571359727669051	-1.9294544060831615
DOC2B	1.3416441090698166	1.8610186383425458	3.423757838801132	0.005020956275554351	0.12571359727669051	-1.9178134596449148
TSTD2	0.9916848989647349	3.3850236281672617	3.423084537947286	0.005027212934013928	0.12571359727669051	-2.003671394611106
RPS3AP6	1.9048303261610537	3.7891950380590838	3.4229246809447442	0.005028699570666143	0.12571359727669051	-2.0522341994283737
LRRC49	1.2422967487786507	2.9208364368525013	3.422768319488959	0.00503015413149393	0.12571359727669051	-1.956323446618656
ATP11B	0.5518804888468525	6.1745137896612245	3.421893152162315	0.0050383033163777955	0.12571359727669051	-2.3036577563196126
LIX1	2.583290555409354	1.414986365554822	3.4184349467120096	0.005070636056481508	0.12582093947254622	-1.955028658687855
WDFY1	0.7028708786510443	6.030542926848125	3.4134970648321206	0.005117168793902297	0.12606299103499294	-2.3089016815826335
TJP2	1.0097400920419624	3.51882331863764	3.4082827595526446	0.005166777315749252	0.12606299103499294	-2.044829548708682
PPP1R15A	1.1255965786689623	3.3077840406946595	3.4063340012093883	0.005185442769647565	0.12606299103499294	-2.0238113750100277
M6PR	0.8426691309337588	6.932285794394804	3.4063187529418437	0.005185589089094506	0.12606299103499294	-2.3746701215160364
PCDHGB8P	2.0174012205734653	1.5556234587364095	3.405274307779169	0.005195621367195902	0.12606299103499294	-1.9626537296322377
CTCFL	1.3526839127528756	1.9390956739854224	3.400204324451002	0.005244601096413069	0.12635336547032655	-1.9522348233700124
HIST1H1D	2.524120967502193	2.0591426304633655	3.3998682656778394	0.0052478641845026455	0.12635336547032655	-1.9513277087532392
ZNF350	1.2940932629880562	1.984955131197858	3.3944654914137815	0.005300608212677071	0.12637367305019342	-1.9604301041773486
OSBPL11	1.2310335978345552	3.615236337391903	3.391910603552866	0.0053257370849187444	0.12637367305019342	-2.084899089991139
RNF157	1.580600394903116	2.933697097177646	3.3917058581494013	0.005327756104848874	0.12637367305019342	-2.0099609541442174
KIAA1109	0.8570893105605197	5.573299075885958	3.389638470524617	0.005348186438620894	0.12637367305019342	-2.315514971187449
TKFC	0.5815766028669298	6.197617268130533	3.3885396391123184	0.0053590776441469696	0.12637367305019342	-2.365783157344124
LRRC4C	1.4155149643988398	2.954387383120238	3.385892222353165	0.005385410361943756	0.12670468899504658	-2.0217711035341415
ERLEC1	0.6413865683572073	5.487573377327703	3.3837393453695923	0.0054069208602070444	0.1269210010579353	-2.318446816078751
STAG3L3	0.8494936191305875	6.987921996769315	3.3793331588591173	0.005451217466245567	0.12732458487737525	-2.426291328442934
MTRNR2L4	0.5471562047120484	6.55686945947981	3.378347124605086	0.005461180641999016	0.12732458487737525	-2.4065198082264745
CDKN2AIP	0.7050091400204437	5.157201836199963	3.3752909613835906	0.00549217849201588	0.12775823783346194	-2.3014123783819738
ADCY9	1.293795894989512	4.098685151092394	3.371049784691497	0.005535491492318984	0.12847576537916022	-2.1829962008903276
GRK3	0.5513948325445606	5.80205836039049	3.3650491570303216	0.005597365299581456	0.12871833152281137	-2.379371642349729
EXPH5	1.1990238492870122	3.040118142249938	3.3607870793030687	0.005641737998063454	0.12871833152281137	-2.0728786143121924
ATP2B4	0.5545691081598987	6.912957131550416	3.349524708621375	0.005760714763327098	0.1295843043352102	-2.4772902223985707
USHBP1	1.4805379625118986	2.8670634802501676	3.349011390263004	0.005766197696783367	0.1295843043352102	-2.0757703240246377
CAV2	1.1942287999831038	1.9772625638992047	3.3424233602723623	0.005837037951920818	0.1295843043352102	-2.0422771306043024
PGPEP1	0.6694860482124811	5.992181540147964	3.339546810026106	0.005868245049035518	0.1295843043352102	-2.440266700871316
EPG5	0.7594013273004245	4.625165477836969	3.338378296231836	0.005880970233452883	0.1295843043352102	-2.3082023824869022
SPATS2	0.8291544746617499	4.616706258523198	3.332513211070489	0.005945264809414164	0.12980074970553593	-2.3176422018774243
ZMAT3	0.6621207465918291	5.805529382091278	3.325045252175989	0.00602816184295501	0.13005808439538522	-2.4521250543597333
ITGB1P1	4.601915839843503	1.8479310009511236	3.3243581978958825	0.006035846935216912	0.13005808439538522	-2.072293464671837
SNX16	0.8105976004930056	3.318129196117816	3.315837322992279	0.00613198608639075	0.1308283987997033	-2.1808356976175527
PLEC	1.092477934260045	3.04067761127239	3.3125880510214385	0.006169053803432753	0.13120844392431777	-2.1549290196347344
PTAFR	1.6815414459684983	3.1579315902281566	3.306657907742373	0.006237290477988198	0.13152075205437305	-2.1780181911967396
NCOA3	1.4333623134286047	5.38602255534295	3.304984604572138	0.006256682543621514	0.13152075205437305	-2.4510539818885126
